group,student,experiment_id,model,seq_len,pre_len,seed,use_diffusion,use_pe_graph,use_pe_film,rmse,mae,mape,peak_rmse,step6_rmse,output_dir,log_file,notes
—,student,student_smoke_cpu,PE-DiffWaveNet,24,6,42,1,1,1,166.78,164.68,848.01,,,matrix_N95_PEDiffWaveNet_noleak_student_smoke_cpu/,,smoke test: 1 epoch, hidden_size=16, 8 windows, debug only
—,student,student_debug_cpu,PE-DiffWaveNet,24,6,42,1,1,1,163.93,161.65,759.12,131.30,161.19,matrix_N95_PEDiffWaveNet_noleak_student_debug_cpu/,,debug: 3 epochs, hidden_size=16, 64 windows
—,student,atgcn_pe3_cpu_debug,ATGCN-PE3,12,6,42,,,,,253.25,192.63,821.36,228.68,304.01,matrix_N95_PE3_noleak_atgcn_pe3_cpu_debug/,,debug: 3 epochs, hidden_size=16, 64 windows, noleak split
—,paper,tab1_mtgnn_l24,MTGNN (L=24),24,6,42,,,,,10.66,7.34,29.99,13.35,13.18,,paper_assets/,"official raw, seed42"
—,paper,tab1_mtgnn_l12,MTGNN (L=12),12,6,42,,,,,10.80,7.35,30.50,13.30,13.31,,paper_assets/,"official raw, seed42"
—,paper,tab1_gwn,Graph WaveNet (L=12),12,6,42,,,,,11.54,7.80,33.60,11.82,14.63,,paper_assets/,"official raw, seed42"
—,paper,tab1_agcrn,AGCRN (L=12),12,6,42,,,,,11.69,8.21,34.78,15.02,14.56,,paper_assets/,"official raw, seed42"
—,paper,tab1_dcrnn,DCRNN,12,6,42,,,,,12.28,8.51,36.46,15.57,15.71,,paper_assets/,"official raw, seed42"
—,paper,tab1_atgcn_pe3,ATGCN-PE3 noleak,12,6,42,,,,,11.89,8.60,35.46,16.11,14.67,,paper_assets/,"ATGCN raw, seed42"
—,paper,tab1_pedw,PE-DiffWaveNet backbone,24,6,42-62,1,1,1,10.94±0.34,7.56±0.20,30.79±0.85,13.83±1.09,13.61±0.61,,paper_assets/,"ours raw, seeds 42/52/62"
