data.name,model,model.N,model.epsilon_theta,model.d_h,model.T_h,model.T_p,model.sample_strategy,model.sample_steps,model.beta_end,n_samples,epoch,best_epoch,batch_size,lr,wd,early_stop,is_test,log_time,mae,rmse,mape,crps,mis,time,model_path,log_path,forecast_path
AIR_N95,UGnet,50,UGnet,16,24,6,ddim_multi,40,0.1,8,300,1,4,0.002,1e-05,10,True,8:59:53,0.14642787,0.16814168,1038.716,1.4502687956157483,0.64371014,33.05359250000038,d:\时空数据\白文豪\week1\DiffSTG/output/model/UGnet+16+50+quad+0.1+50+ddpm+24+6+8+True+AIR_N95+0.0+True+False+0.002+4N-50+T_h-24+T_p-6+epsilon_theta-UGnet.dm4stg,d:\时空数据\白文豪\week1\DiffSTG/output/log//UGnet+16+50+quad+0.1+50+ddpm+24+6+8+True+AIR_N95+0.0+True+False+0.002+4.log,d:\时空数据\白文豪\week1\DiffSTG/output/forecast/UGnet+16+50+quad+0.1+50+ddpm+24+6+8+True+AIR_N95+0.0+True+False+0.002+4.pkl
AIR_N95,UGnet,200,UGnet,32,24,6,ddim_multi,40,0.1,8,300,1,32,0.0001,1e-05,10,True,9:3:17,0.46322203,0.52575576,2785.3948,3.463833859092311,1.685075,73.5088667,d:\时空数据\白文豪\week1\DiffSTG/output/model/UGnet+32+200+quad+0.1+200+ddpm+24+6+8+True+AIR_N95+0.0+True+False+0.0001+32N-200+T_h-24+T_p-6+epsilon_theta-UGnet.dm4stg,d:\时空数据\白文豪\week1\DiffSTG/output/log//UGnet+32+200+quad+0.1+200+ddpm+24+6+8+True+AIR_N95+0.0+True+False+0.0001+32.log,d:\时空数据\白文豪\week1\DiffSTG/output/forecast/UGnet+32+200+quad+0.1+200+ddpm+24+6+8+True+AIR_N95+0.0+True+False+0.0001+32.pkl
